"brokerage_name","apartment_id","latitude","longitude","date_available","bedrooms","beds_count","bathrooms","rent","city","state","area","neighborhood","metro_id","neighborhood_id","sub_neighborhood_id","metro_name","nbhd_name","sub_nbhd_name","source","zip","address","apply_token_url","exclusive_by","mls_id","status","hide_rb_cp","hide_partner_cp","is_featured","match_type","Scrape_Date"
"",1222807,42.3459602,-71.0847724,"2018-12-21",1,1,1.5,4696,"Boston","Massachusetts","Boston - Fenway - Kenmore - Audubon Circle - Longwood","Fenway - Kenmore - Audubon Circle - Longwood",0,4279,16781,"","Fenway - Kenmore - Audubon Circle - Longwood",16781,"Star Lord","2115","30 Dalton Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2587312,42.3459602,-71.0847724,"2018-12-07",1,1,1,2856,"Boston","Massachusetts","Boston - Fenway - Kenmore - Audubon Circle - Longwood","Fenway - Kenmore - Audubon Circle - Longwood",0,4279,16781,"","Fenway - Kenmore - Audubon Circle - Longwood",16781,"Star Lord","2115","30 Dalton Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",266430,42.344268,-71.089538,"2019-01-01",0,0,1,2250,"Boston","Massachusetts","Boston - Fenway - Kenmore - Audubon Circle - Longwood","Fenway - Kenmore - Audubon Circle - Longwood",0,4279,16781,"","Fenway - Kenmore - Audubon Circle - Longwood",16781,"Office","2115","91 Westland Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2592206,42.344268,-71.089538,"2019-01-01",1,1.5,1,3150,"Boston","Massachusetts","Boston - Fenway - Kenmore - Audubon Circle - Longwood","Fenway - Kenmore - Audubon Circle - Longwood",0,4279,16781,"","Fenway - Kenmore - Audubon Circle - Longwood",16781,"Star Lord","2115","91 Westland Ave",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1197777,42.3452681,-71.0855681,"2019-01-01",3,3,1,4350,"Boston","Massachusetts","Boston - Fenway - Kenmore - Audubon Circle - Longwood","Fenway - Kenmore - Audubon Circle - Longwood",0,4279,16781,"","Fenway - Kenmore - Audubon Circle - Longwood",16781,"Star Lord","2115","32 Clearway Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1222871,42.3459602,-71.0847724,"2018-12-01",1,1,1.5,4206,"Boston","Massachusetts","Boston - Fenway - Kenmore - Audubon Circle - Longwood","Fenway - Kenmore - Audubon Circle - Longwood",0,4279,16781,"","Fenway - Kenmore - Audubon Circle - Longwood",16781,"Star Lord","2115","30 Dalton Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1548518,42.3459602,-71.0847724,"2018-12-12",1,1,1,4046,"Boston","Massachusetts","Boston - Fenway - Kenmore - Audubon Circle - Longwood","Fenway - Kenmore - Audubon Circle - Longwood",0,4279,16781,"","Fenway - Kenmore - Audubon Circle - Longwood",16781,"Star Lord","2115","30 Dalton Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1250031,42.3452524,-71.0848433,"2019-01-01",1,1,1,2575,"Boston","Massachusetts","Boston - Fenway - Kenmore - Audubon Circle - Longwood","Fenway - Kenmore - Audubon Circle - Longwood",0,4279,16781,"","Fenway - Kenmore - Audubon Circle - Longwood",16781,"Star Lord","2115","52 Clearway Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",90609,42.344268,-71.089538,"2019-01-01",2,2,1,3400,"Boston","Massachusetts","Boston - Fenway - Kenmore - Audubon Circle - Longwood","Fenway - Kenmore - Audubon Circle - Longwood",0,4279,16781,"","Fenway - Kenmore - Audubon Circle - Longwood",16781,"Office","2115","91 Westland Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",89082,42.3432493,-71.0890542,"2019-01-01",1,1,1,2200,"Boston","Massachusetts","Boston - Fenway - Kenmore - Audubon Circle - Longwood","Fenway - Kenmore - Audubon Circle - Longwood",0,4279,16781,"","Fenway - Kenmore - Audubon Circle - Longwood",16781,"Office","2115","49 Symphony Road",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1387261,42.344268,-71.089538,"2019-01-01",0,0,1,1785,"Boston","Massachusetts","Boston - Fenway - Kenmore - Audubon Circle - Longwood","Fenway - Kenmore - Audubon Circle - Longwood",0,4279,16781,"","Fenway - Kenmore - Audubon Circle - Longwood",16781,"Star Lord","2115","91 Westland Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",631114,42.344442,-71.086859,"2018-12-01",1,1,1,3250,"Boston","Massachusetts","Boston - Fenway - Kenmore - Audubon Circle - Longwood","Fenway - Kenmore - Audubon Circle - Longwood",0,4279,16781,"","Fenway - Kenmore - Audubon Circle - Longwood",16781,"Star Lord","2115","221 Massachusetts Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2580046,42.337777,-71.099537,"2019-01-01",1,1.5,1,2800,"Boston","Massachusetts","Boston - Fenway - Kenmore - Audubon Circle - Longwood","Fenway - Kenmore - Audubon Circle - Longwood",0,4279,16780,"","Fenway - Kenmore - Audubon Circle - Longwood",16780,"Star Lord","2115","11 Tetlow Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1019512,42.3432627,-71.0871248,"2019-01-01",1,1.5,1,2750,"Boston","Massachusetts","Boston - Fenway - Kenmore - Audubon Circle - Longwood","Fenway - Kenmore - Audubon Circle - Longwood",0,4279,16781,"","Fenway - Kenmore - Audubon Circle - Longwood",16781,"Star Lord","2115","24 Westland Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2513292,42.344442,-71.086859,"2018-12-01",1,1,1,3400,"Boston","Massachusetts","Boston - Fenway - Kenmore - Audubon Circle - Longwood","Fenway - Kenmore - Audubon Circle - Longwood",0,4279,16781,"","Fenway - Kenmore - Audubon Circle - Longwood",16781,"Star Lord","2115","221 Massachusetts Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1511696,42.3458713,-71.0793617,"2018-11-08",1,1,1,3799,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","32 Garrison Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",54814,42.350693,-71.0800771,"2018-11-08",2,2,1,4300,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16792,"","Back Bay",16792,"Office","2116","28 Exeter Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2599978,42.3462169,-71.0787937,"2018-10-31",0,0,1,1750,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Office","2116","40 Botolph Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2574380,42.3466598,-71.0760021,"2018-11-08",2,2,1,3600,"Boston","Massachusetts","Boston - South End","South End",0,4290,16787,"","South End",16787,"Star Lord","2116","130 Dartmouth Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2574381,42.3466598,-71.0760021,"2018-11-08",1,1,1,2900,"Boston","Massachusetts","Boston - South End","South End",0,4290,16787,"","South End",16787,"Star Lord","2116","130 Dartmouth Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2583620,42.3518415,-71.0624303,"2018-11-08",2,2,2,5470,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2523981,42.3518415,-71.0624303,"2018-11-08",1,1,1,3870,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1760845,42.3501349,-71.0796359,"2018-11-08",1,1,1,3600,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16792,"","Back Bay",16792,"Star Lord","2116","28 Exeter Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2490211,42.3518415,-71.0624303,"2018-11-08",1,1,1,4315,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2158186,42.348686,-71.0796433,"2018-11-08",2,2,2,6680,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","77 Exeter Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",745850,42.3466598,-71.0760021,"2018-11-08",1,1,1,2900,"Boston","Massachusetts","Boston - South End","South End",0,4290,16787,"","South End",16787,"Star Lord","2116","130 Dartmouth Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2425735,42.3501349,-71.0796359,"2018-11-08",2,2,1,4900,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16792,"","Back Bay",16792,"Star Lord","2116","28 Exeter Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1566868,42.3456536,-71.0787262,"2018-11-08",2,2,2,5599,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","32 Garrison Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1951893,42.3455086,-71.0790117,"2018-11-08",2,2,1,4799,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","32 Garrison Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2515637,42.3513836,-71.0639126,"2018-11-08",1,1,1,2935,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"Star Lord","2116","45 Stuart Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",781493,42.3513836,-71.0639126,"2018-11-08",2,2,2,5025,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"Star Lord","2116","45 Stuart Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2515638,42.3513836,-71.0639126,"2018-11-08",1,1,1,3069,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"Star Lord","2116","45 Stuart Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",817340,42.3513836,-71.0639126,"2018-11-08",2,2,2,4090,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"Star Lord","2116","45 Stuart Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1897428,42.3486204,-71.0745635,"2018-11-08",1,1,1,2700,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","140 Clarendon Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",88285,42.3466598,-71.0760021,"2018-11-08",1,1,1,2900,"Boston","Massachusetts","Boston - South End","South End",0,4290,16787,"","South End",16787,"Office","2116","130 Dartmouth Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",781535,42.3513836,-71.0639126,"2018-11-08",2,2,2,5125,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"Star Lord","2116","45 Stuart Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2518761,42.3518415,-71.0624303,"2018-11-08",1,1,1,3526,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2410730,42.3518415,-71.0624303,"2018-11-08",1,1,1,4995,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2410731,42.3518415,-71.0624303,"2018-11-08",2,2,2,6185,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2410732,42.3518415,-71.0624303,"2018-11-08",2,2,2,6197,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2265585,42.3455086,-71.0790117,"2018-11-08",2,2,1.5,5199,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","32 Garrison Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",794866,42.3455086,-71.0790117,"2018-11-08",2,2,1,4699,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","32 Garrison Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2265587,42.3455086,-71.0790117,"2018-11-08",2,2,2,5499,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","32 Garrison Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2598900,42.3522368,-71.0643915,"2018-11-08",0,0,1,2100,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"Star Lord","2116","62 Boylston Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2574376,42.3466598,-71.0760021,"2018-11-08",3,3,1,4900,"Boston","Massachusetts","Boston - South End","South End",0,4290,16787,"","South End",16787,"Star Lord","2116","345 Columbus Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2574377,42.3466598,-71.0760021,"2018-11-08",3,3,1,4900,"Boston","Massachusetts","Boston - South End","South End",0,4290,16787,"","South End",16787,"Star Lord","2116","98 Dartmouth Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2574378,42.3466598,-71.0760021,"2018-11-08",3,3,1,4900,"Boston","Massachusetts","Boston - South End","South End",0,4290,16787,"","South End",16787,"Star Lord","2116","8 Yarmouth Place",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",27852,42.3459996,-71.0754789,"2018-11-08",3,3,1,4900,"Boston","Massachusetts","Boston - South End","South End",0,4290,16787,"","South End",16787,"Office","2116","96 Dartmouth Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2131746,42.3506554,-71.0773882,"2018-07-31",1,1,1,3800,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16792,"","Back Bay",16792,"CBNEMLS","2116","271 Dartmouth Street",NA,"coldwellbanker","72310782","Active",0,0,FALSE,"exact","08-11-2018"
"",594700,42.3456536,-71.0787262,"2018-12-22",2,2,1,4650,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","32 Garrison Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2392077,42.3518415,-71.0624303,"2018-11-21",1,1,1,4012,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2300431,42.3518415,-71.0624303,"2019-01-04",2,2,2,5130,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",779795,42.3513836,-71.0639126,"2018-11-11",1,1,1,3354,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"Star Lord","2116","45 Stuart Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",779800,42.3513836,-71.0639126,"2018-12-28",1,1,1,3454,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"Star Lord","2116","45 Stuart Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2239779,42.3518415,-71.0624303,"2018-12-28",1,1,1,4198,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",781603,42.3513836,-71.0639126,"2018-11-25",2,2,2,3875,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"Star Lord","2116","45 Stuart Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",557605,42.348686,-71.0796433,"2019-01-25",1,1,1,4377,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","77 Exeter Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1054767,42.3458713,-71.0793617,"2018-12-29",1,1,1,4699,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","56 St Botolph Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2494002,42.3518415,-71.0624303,"2018-11-24",3,3,2,6978,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1564466,42.3458713,-71.0793617,"2018-11-27",3,3,2,6199,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","32 Garrison Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2353202,42.3499842,-71.0695033,"2018-12-20",1,1,1,5980,"Boston","Massachusetts","Boston - Bay Village","Bay Village",0,47200,0,"","Bay Village",0,"Star Lord","2116","100 Arlington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2571318,42.3518415,-71.0624303,"2018-12-19",0,0,1,3539,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2209339,42.3518415,-71.0624303,"2019-01-09",0,0,1,2925,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1129537,42.3458713,-71.0793617,"2018-12-21",2,2,2,6099,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","56 St Botolph Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2549326,42.3518415,-71.0624303,"2018-12-14",1,1,1,3785,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2488915,42.3455086,-71.0790117,"2018-11-16",2,2,1.5,5299,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","32 Garrison Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2601045,42.3518415,-71.0624303,"2019-01-04",2,2,2,5060,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2503287,42.3518415,-71.0624303,"2018-11-19",1,1,1,3823,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",778373,42.3513836,-71.0639126,"2018-11-20",1,1,1,2894,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"Star Lord","2116","45 Stuart Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2593940,42.3518415,-71.0624303,"2019-01-10",1,1,1,3514,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",778388,42.3513836,-71.0639126,"2019-01-01",0,0,1,2760,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"Star Lord","2116","45 Stuart Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2593941,42.3518415,-71.0624303,"2019-01-31",1,1,1,3680,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2422441,42.3456536,-71.0787262,"2018-11-19",1,1,1,4799,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","30 Garrison Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1570233,42.3499842,-71.0695033,"2018-12-07",2,2,2,7550,"Boston","Massachusetts","Boston - Bay Village","Bay Village",0,47200,0,"","Bay Village",0,"Star Lord","2116","100 Arlington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2267834,42.3518415,-71.0624303,"2018-12-06",1,1,1,3756,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2542273,42.3518415,-71.0624303,"2018-12-19",1,1,1,4263,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2554561,42.3518415,-71.0624303,"2018-12-29",1,1,1,3400,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1876935,42.348686,-71.0796433,"2018-12-30",1,1,1,5335,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","77 Exeter Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2339784,42.348686,-71.0796433,"2018-12-01",1,1,1,4147,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","77 Exeter Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1203145,42.348686,-71.0796433,"2018-12-26",2,2,2,7430,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","77 Exeter Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2578891,42.3518415,-71.0624303,"2019-01-11",1,1,1,3535,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2513873,42.348686,-71.0796433,"2018-11-09",2,2,2,8010,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","77 Exeter Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1169876,42.348686,-71.0796433,"2018-11-09",0,0,1,3120,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","77 Exeter Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",779732,42.3513836,-71.0639126,"2018-11-10",1,1,1,3680,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"Star Lord","2116","45 Stuart Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",781525,42.3513836,-71.0639126,"2018-11-22",2,2,2,4675,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"Star Lord","2116","45 Stuart Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",781526,42.3513836,-71.0639126,"2018-11-19",2,2,2,4725,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"Star Lord","2116","45 Stuart Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",907743,42.3455086,-71.0790117,"2018-11-24",2,2,2,5599,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","32 Garrison Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1169888,42.348686,-71.0796433,"2018-11-09",2,2,2,6680,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","77 Exeter Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1169889,42.348686,-71.0796433,"2018-11-09",2,2,2,5860,"Boston","Massachusetts","Boston - Back Bay","Back Bay",0,4274,16790,"","Back Bay",16790,"Star Lord","2116","77 Exeter Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2410725,42.3518415,-71.0624303,"2019-01-04",1,1,1,3645,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"XAVIER","2116","660 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",779756,42.3513836,-71.0639126,"2018-11-13",1,1,1,3275,"Boston","Massachusetts","Boston - Chinatown - Leather District","Chinatown - Leather District",0,4277,0,"","Chinatown - Leather District",0,"Star Lord","2116","45 Stuart Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2574379,42.3466598,-71.0760021,"2018-11-15",3,3,1,4900,"Boston","Massachusetts","Boston - South End","South End",0,4290,16787,"","South End",16787,"Star Lord","2116","5 Yarmouth Place",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",53195,42.3456777,-71.0721276,"2018-12-01",2,2,2,4550,"Boston","Massachusetts","Boston - South End","South End",0,4290,16787,"","South End",16787,"Office","2116","50 Appleton Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
